index,author_name,review_date,reviewer_ratings,review_body
202,Tom Willner,"March 23, 2016",5," It's great to be able to accept credit cards, checks, and now even Paypal for donations. The new version has added a lot of features and a much nicer interface. Well done!"
203,Lori De Rosa,"April 7, 2016",1,Does not work. It won't let me login and says I have to login to the browser and migrate my account. I do not see an option to migrate within the browser app. Please fix your problems so that people aren't confused and have problems getting donations.
204,Sarah Davenport,"March 31, 2016",1,"Login Problems It won't let me login, even after resetting my password!"
205,Darren Ross,"April 16, 2016",5,Great new App. I use it in my android device and it works great. Easy way to help fight cancer and raise awareness. Great job ACS!
206,Amber Dewberry,"April 2, 2016",1," Well, I was hoping the login problem was fixed, but I cannot login either. Come on ACS please fix this."
207,Shane Joynes,"April 4, 2016",1,Cant login Same problem as literally everyone else.
208,Caryline Clark,"March 29, 2016",5,Great updates! I love that fundraising can be linked to my team page. And that paypal is accepted!
209,Debbie Smith,"April 23, 2016",5,Makes it so easy! Love being able to raise even more money for a great cause!
210,Me,"March 30, 2016",1,Frustration It would be great if it would let me log in properly.
211,Carleen DeSisto,"April 11, 2016",1, App doesn't work. Can't log in
212,Frances Braun,"April 7, 2016",1,Sign in This app will not accept my sign on that I have already.
213,christy brown,"March 31, 2016",1,Can't login How do we raise money if it won't log in?????
214,Amber Staggers,"April 1, 2016",2, Love the idea but needs lots of help!
215,Alyssa Minaev,"April 2, 2016",1,The old app is better Cant log in
216,Crystal Drumheller,"March 18, 2016",1,Can't log in Keeps telling me to link my accounts but then tells me my credentials are bad and I need to update them. I only have one account. I'm not sure what I'm supposed to link. Please fix this!
217,Ricky,"November 13, 2015",1,Can't scan checks You need to upgrade the app to allow you to take a picture of the check like banks do instead of scanning.  I spend 10 to 15 minutes every check trying to scan a check
218,Adnahc Chew,"October 13, 2015",1,"Log in I have updated my ""credentials "" several times and it still won't let me log in"
219,Jasmine Kaufer,"November 6, 2015",2,"Frustrating The app only let's me scan ONE check after I uninstall and reinstall it.  Also, the actual scanning of check is not accurate and rarely works."
220,Leeann Jenkins,"January 16, 2016",2,Can't log in I have tried several times and can not log in.
221,Ashley Barnes,"March 9, 2016",3," After i log in and it takes me to pick the event i'm in,  it just takes me right out of the app."
222,Chris Jensen,"February 19, 2016",3, Can't log in.
223,Emmy Bailey,"March 3, 2016",5,Whole new way to relay Very easy to use
224,Alexander Eder,"September 11, 2015",5,"Great app Such a good idea, thank you for finally making it available for Android devices!"
225,Jen Vargas,"September 21, 2015",4,"Finally for Android! So far, so smooth..."
