index,author_name,review_date,reviewer_ratings,review_body
37,Apurva Chaugule,"March 14, 2020",4," If you really Know How To Find It By Destination And Time and 'Book Your Bus' Then This App is Great, after You Get To know How to Use it.. This App is Perfect.. Just You Can Only Book your Ticket Before 2-3 Hrs But I Think That's Fine... Just Only Once This Happened, that This App was not working p...Full ReviewIf you really Know How To Find It By Destination And Time and 'Book Your Bus' Then This App is Great, after You Get To know How to Use it.. This App is Perfect.. Just You Can Only Book your Ticket Before 2-3 Hrs But I Think That's Fine... Just Only Once This Happened, that This App was not working properly.. It was not even showing MSRTC Bus Status Few Months Ago.. So Because Of That I removed One star.. Otherwise Everything else Is Really Good.."
38,ankit agrawal,"March 18, 2020",2, Your app is very poor... You should show us only those coupons which we can use ... Now 3rd time I was using your app for booking and it was showing use COLOURS as coupan ... And all three time I was not able to use it... Just ask your development team to fix this issue.
39,Raam Mohan C,"March 19, 2020",2, Reschedule ticket option does not work. Same issue in the current and previous version. Isn't this option important in these uncertain and crucial days because of virus. Please fix the issue asap. Redbuddy chatbot is not working too. Seems anything other than booking doesn't work.
40,Huda & Anne,"March 29, 2020",1," The ticket cannot refund as now it is RMO, the bus company should understand what we are going right now. It it only refundable but the date will be selected cannot be chosen. Unsatisfied with this apps. Wasted my money!!!"
41,DNV SAI KIRAN,"February 18, 2020",1, The boarding was worst now onwards I don't book ani tickets in redbus especially that big bus I booked sleeper AC but that traveling service provider are saying that there is a issue with that boarding bus and they are saying that one pickup bus will comes and you have to get into that bus which is ...Full ReviewThe boarding was worst now onwards I don't book ani tickets in redbus especially that big bus I booked sleeper AC but that traveling service provider are saying that there is a issue with that boarding bus and they are saying that one pickup bus will comes and you have to get into that bus which is just ordinary bus and not even AC Bus I traveled 6 hours in that bus and I think that which is not at all justified for what I paid I want refund for my journey
42,Dinesh Teli,"February 15, 2020",3," Quick book is best in the app. But after book is redbus reponsibility is over? 1. Never get bus number via msg or mail , every time I have to confirm with the customer care. 2. The call support is also not good also the chat as it have fix option. 3. Some locations of boarding is wrong as the addres...Full ReviewQuick book is best in the app. But after book is redbus reponsibility is over? 1. Never get bus number via msg or mail , every time I have to confirm with the customer care. 2. The call support is also not good also the chat as it have fix option. 3. Some locations of boarding is wrong as the address mentioned."
43,Muhammad Ajie Prasetyo,"February 16, 2020",1," I don't know what happened. Earlier it was working just fine but now everytime I get messages that I can't login. Everytime I use OTP, it suddenly close and says that my session is over. Please fixed this because I need to see my bookings 🙏🏼"
44,AKSA SAJAY,"April 9, 2020",1," I had to cancel one trip and the money got refunded to the wallet.. I tried to use that by recharging mobile, but after recharging 2 times, the recharge option itself got vanished.. I tried contacting them repeatedly.. This is a useless app.."
45,lakisha jain,"February 7, 2020",1, Totally unsatisfied Every time I tried to book tickets it shows pop up like 'something went wrong' or 'unable to block seats' though bus is full empty. If I am going to select high cost seats then only redBus allows to book seats. Not at all useful.
46,Varun Nagrare,"February 10, 2020",2," Worst experience 2nd time! The first time, timing to board the bus was incorrectly displayed and now my bus timing was for 12:30 AM and the app live tracking shows my bus already in the destination city and the travel agents tell me my bus will arrive at 2 AM. I had to reach my destination ASAP and ...Full ReviewWorst experience 2nd time! The first time, timing to board the bus was incorrectly displayed and now my bus timing was for 12:30 AM and the app live tracking shows my bus already in the destination city and the travel agents tell me my bus will arrive at 2 AM. I had to reach my destination ASAP and now it's delayed. Please improve your app or I'm done using redBus!"
47,Nabhiraj Rukde,"March 4, 2020",3, Iam using this app for many years now. I face an issue while using this app...is that I can't see bus route before selecting the seat. So if I search for Mumbai bus. App shows all busses including thane and at last stage I came to know that I was proseding with thane bus.
48,PRANAI REDDY,"March 16, 2020",1, What is this...it is very cheating.I have never seen before We can recharge(mobile) only for 4 networks only in this app by using the Wallet Money...please update your app as soon as possible... no there is no option for jio network please add it..... Then only I can use that wallet money
49,Suresh P,"February 24, 2020",1, Contacted red bus chat and connected with multiple worst chat support . Nobody gives respect in answering the questions when I explained the problem of ticket booking issue.. all the chat support guys are disconnect the chat when I ask why this problem is not fixed.. very rude on chat when customer ...Full ReviewContacted red bus chat and connected with multiple worst chat support . Nobody gives respect in answering the questions when I explained the problem of ticket booking issue.. all the chat support guys are disconnect the chat when I ask why this problem is not fixed.. very rude on chat when customer in chat and close the conversion. Its looks like nobody bothers how you struggle and they are least bothered
50,Bharathkumar Sekar,"February 3, 2020",1," Such a bad experience from you redbus, ticket got booked and acknowledgements received from both redbus and the bus operator but my name in the passenger list is missing. Helpline facility is not a bit useful when tried, IVR is rerouting and no use of calling it. Bus operator's contact no given too ...Full ReviewSuch a bad experience from you redbus, ticket got booked and acknowledgements received from both redbus and the bus operator but my name in the passenger list is missing. Helpline facility is not a bit useful when tried, IVR is rerouting and no use of calling it. Bus operator's contact no given too not in use. Ends up with my hard earned money lost and my planned meet got cancelled because of this."
51,Pradeep Vishwakarma,"February 22, 2020",1, Worst booking experience . I will uninstall the app . I booked a bus from Kolkata to barbil . There was no contact details provided. There was no route details provided . No bus registration number provided .you will miss the bus as i did there is no cancellation policy before 12hrs of departure. Ch...Full ReviewWorst booking experience . I will uninstall the app . I booked a bus from Kolkata to barbil . There was no contact details provided. There was no route details provided . No bus registration number provided .you will miss the bus as i did there is no cancellation policy before 12hrs of departure. Choose any other app please don't waste your money booking via this app. Uninstall it right away.
