index,author_name,review_date,reviewer_ratings,review_body
43,Natty Estrada,"April 20, 2020",5, I've been playing this game since 2013 And its one of the best games I've ever played! I love how you can see when your friends are online and join there server and play together! I also like how you can play various games with different genres. I've especially been playing roblox due to the coronav...Full ReviewI've been playing this game since 2013 And its one of the best games I've ever played! I love how you can see when your friends are online and join there server and play together! I also like how you can play various games with different genres. I've especially been playing roblox due to the coronavirus and it's a great way to connect with friends even though you cant necessarily see them. I hope everyone has a chance to play this amazing game!!
44,Midnight RedPandaCats,"April 12, 2020",2," Ok thank you for fixing the other bugs I was getting but now I'm getting even more. Ever since you fixed the chat, I still couldn't see my mouse. This makes it very difficult to click things. Also, I can't scroll down. When I try to fix my camera angel, I can't. Finally, my name getting tagged is WO...Full ReviewOk thank you for fixing the other bugs I was getting but now I'm getting even more. Ever since you fixed the chat, I still couldn't see my mouse. This makes it very difficult to click things. Also, I can't scroll down. When I try to fix my camera angel, I can't. Finally, my name getting tagged is WORSE! I try to put my name (Nea) and it tags it. I know you are trying to protect little kids by using the tags, but can you tone the tags down. All of the bugs are happening with Acer Chromebook."
45,Lal Sang,"April 28, 2020",4," Roblox is a fun game. There are thousands of games to play. You can customize your character anyway you want. However, when I play on PC, it thinks im on mobile and gives me mobile controls. Is there anyway to fix this because im on Chromebook. It used to work but now im having a little trouble with...Full ReviewRoblox is a fun game. There are thousands of games to play. You can customize your character anyway you want. However, when I play on PC, it thinks im on mobile and gives me mobile controls. Is there anyway to fix this because im on Chromebook. It used to work but now im having a little trouble with this bug. Can you fix this for Chromebook users please. Roblox is an excellent game, but this bug just annoys me."
46,IRTMAN Animations,"April 27, 2020",5," good for making games and playing them, many of the games are, however, unoriginal and just rip-offs of more expensive games, but at this point that's an essential aspect of roblox's culture. they don't have counter strike but they have counter blox, and maybe they don't have cs:go arms race but the...Full Reviewgood for making games and playing them, many of the games are, however, unoriginal and just rip-offs of more expensive games, but at this point that's an essential aspect of roblox's culture. they don't have counter strike but they have counter blox, and maybe they don't have cs:go arms race but they have arsenal. anyways if you don't want to spend a lot of money on games (like me), they probably have a version of whatever game you're looking for."
47,Centurion Players,"April 11, 2020",5," I like how there are many games, and that you can create your own game, roblox is basically limitless, there are a few problems with it, like for some reason i don't see a support center, and i've tried sending a friend request, but the player i sent the request to didn't see it, if they could fix t...Full ReviewI like how there are many games, and that you can create your own game, roblox is basically limitless, there are a few problems with it, like for some reason i don't see a support center, and i've tried sending a friend request, but the player i sent the request to didn't see it, if they could fix that, that'll be great."
48,Pablo Montero,"April 20, 2020",5, I love this game. It's so amazing you guys could try it out. You can buy robux and you can do amazing things with them. You get nice things for your avatar it's so amazing everybody needs to try it out and there are thousands of games but the games always contains a joystick it's so amazing I love i...Full ReviewI love this game. It's so amazing you guys could try it out. You can buy robux and you can do amazing things with them. You get nice things for your avatar it's so amazing everybody needs to try it out and there are thousands of games but the games always contains a joystick it's so amazing I love it I in my opinion I think everybody should try it out so amazing I never stop playing it. I'm actually addicted to it and when I showed my friends it they automatically liked it it's amazing.
49,Hey its Gacha girl,"April 28, 2020",4," I love the game,it is fun for people all ages but I gave it a 4 star bc I dont really think it's fair that some people cant make games/clothing bc what device they are using/no premium. Sometimes there can be scammers in some games but the game is still amazing fun and it's also kid friendly,I also ...Full ReviewI love the game,it is fun for people all ages but I gave it a 4 star bc I dont really think it's fair that some people cant make games/clothing bc what device they are using/no premium. Sometimes there can be scammers in some games but the game is still amazing fun and it's also kid friendly,I also dont like how you cant put numbers or certain words,but I do love the game."
50,Julielol -520,"April 29, 2020",5, I love this game it is what me and my ex bff would play all the time... I would wanna change a few things like paying for robux!however I have found a game that you can download!! It's called free robux all you have to do is watch adds and it will give you rublins once you get 100 rublins you can ge...Full ReviewI love this game it is what me and my ex bff would play all the time... I would wanna change a few things like paying for robux!however I have found a game that you can download!! It's called free robux all you have to do is watch adds and it will give you rublins once you get 100 rublins you can get 1 robux!!! The best part is that it actually works!! I have 4 robux now!!
51,Ashlee Lawton,"April 20, 2020",5," Lots of games and not slow, you can even own and create more games IT'S PERFECT! youcan also chat with friends and play! Get this game and try BLOOD MOON TYCOON! sometimes it might be a bit glitchy but that's only sometimes and that's the only small problem with roblox. With your friends, you can ch...Full ReviewLots of games and not slow, you can even own and create more games IT'S PERFECT! youcan also chat with friends and play! Get this game and try BLOOD MOON TYCOON! sometimes it might be a bit glitchy but that's only sometimes and that's the only small problem with roblox. With your friends, you can chat to see wich game their playing. You can just invite friends to a game your playing and freinds will know your playing that exact game and will be playing with you. Play to know more"
52,Puglet Playz,"April 25, 2020",4," I love this game so much! Ive been playing for over 5 years. The thing that doesnt give it the 5 stars is that at chrismas 2019, i bought myself a new chromebook. Its an acer spin 11, meaning its pc and mobile. But when i plug in my gaming mouse, it doesnt show up and i cant play games on the websit...Full ReviewI love this game so much! Ive been playing for over 5 years. The thing that doesnt give it the 5 stars is that at chrismas 2019, i bought myself a new chromebook. Its an acer spin 11, meaning its pc and mobile. But when i plug in my gaming mouse, it doesnt show up and i cant play games on the website, i can only play them on the app. Only sometimes it shows the mouse but id have to log out and in of my account multiple times to make the mouse show up. Its getting rediculous now. Please fix this."
53,Kawaii_ Pug,"April 29, 2020",2," The game it's self is GREAT. AMAZING. AWESOME. The only I'm giving it the rating I am, is because when I finished this year's Egg Hunt, I got ALL the eggs. And people are saying that I will get the grand prize egg the day the egg hunt ended. That was yesterday. And I don't have the Farberge egg, it ...Full ReviewThe game it's self is GREAT. AMAZING. AWESOME. The only I'm giving it the rating I am, is because when I finished this year's Egg Hunt, I got ALL the eggs. And people are saying that I will get the grand prize egg the day the egg hunt ended. That was yesterday. And I don't have the Farberge egg, it was suppose to be in my inventory! I know I sound like a brat, but I didn't waste 504 hours of my life for nothing!"
